actor,id,mesh,x_cm,y_cm,z_cm,qx,qy,qz,qw,sx,sy,sz
MoonRock_041372,41372,1,-1143.954379715,47082.849263762,-1018.146621931,-0.020205595,0.033060763,-0.460633485,0.886744333,0.385770755,0.385451795,0.387725644
MoonRock_041373,41373,1,-1511.752231278,47141.052388762,-1000.265609968,-0.030000545,-0.023246528,-0.986356832,0.160186658,0.300812132,0.301102185,0.302500746
MoonRock_041374,41374,1,-860.800082840,47181.579732512,-1035.452949751,-0.035814525,-0.009081439,-0.913146544,0.405953491,0.243068843,0.243158650,0.244637390
MoonRock_041375,41375,1,-1791.097934403,47313.244771574,-996.449768293,-0.031685921,0.019621432,-0.500355956,0.865017294,0.463373050,0.462948075,0.465601343
MoonRock_041376,41376,1,-804.586703934,47329.211568449,-1042.212211836,-0.025699553,0.033471459,-0.736596838,0.675014290,0.383041038,0.382682195,0.385032606
MoonRock_041377,41377,1,-1785.409457840,47427.087545012,-1001.439392317,-0.026785323,0.031434340,-0.046750747,0.998052502,0.469510087,0.469412701,0.472869994
MoonRock_041378,41378,1,-1603.915317215,47668.737935637,-1019.636833418,-0.022378663,0.039433961,0.821920442,0.567794809,0.260434986,0.260259574,0.261588683
MoonRock_041379,41379,1,-1306.014926590,47857.019185637,-1037.773239363,-0.022647123,0.021818104,-0.077585693,0.996489608,0.097999678,0.097989485,0.098397107
MoonRock_041380,41380,1,-1046.908481278,47906.433248137,-1051.053631056,-0.015491518,0.030767104,0.237483732,0.970780550,0.119644186,0.119818644,0.120343920
MoonRock_041381,41381,1,-1239.657504715,47941.443013762,-1043.557846296,-0.018164750,0.029863720,0.210258581,0.977020742,0.054269887,0.054331327,0.054595843
MoonRock_041382,41382,1,-778.182895340,48390.051412199,-1074.634945143,-0.019692278,0.026841960,-0.033269037,0.998891833,0.348516626,0.348704428,0.350373687
MoonRock_041383,41383,1,-1511.886508622,48472.693013762,-1033.568298567,0.002228764,0.039840275,0.284676850,0.957792711,0.377486059,0.377804548,0.380197570
MoonRock_041384,41384,1,769.436733566,48329.919576262,-1152.490341413,-0.028004572,-0.024001486,-0.998486739,0.040790992,0.221922146,0.222047440,0.223476754
MoonRock_041385,41385,1,792.825405441,47454.943990324,-1131.802475202,-0.021114791,0.030362255,-0.573386723,0.818449733,0.281587493,0.281400697,0.282934620
MoonRock_041386,41386,1,924.356167160,47142.443990324,-1126.788437116,-0.027031596,0.031986205,0.699994719,0.712919048,0.243666082,0.243759858,0.245045732
MoonRock_041387,41387,1,978.506557785,47967.639302824,-1154.550468672,-0.014688502,0.047028095,0.676395567,0.734888865,0.356658050,0.356305033,0.359389223
MoonRock_041388,41388,1,994.741909347,47311.755513762,-1136.769115675,0.011008359,0.028934473,0.998496867,0.045228511,0.397915995,0.397504783,0.399662836
MoonRock_041389,41389,1,1084.378139816,47783.313130949,-1155.001079786,0.024643900,0.017891811,0.985609047,0.166274977,0.059172737,0.059151540,0.059391532
MoonRock_041390,41390,1,1110.232632003,47600.940084074,-1150.477421034,-0.012858901,0.034515177,0.645156885,0.763161807,0.125963283,0.125993926,0.126554537
MoonRock_041391,41391,1,1123.452846847,48420.349263762,-1174.177753675,0.041807171,0.019576224,0.984514105,0.169118031,0.181310247,0.181369560,0.183002214
MoonRock_041392,41392,1,1182.217495285,47503.308248137,-1151.517688978,-0.034329082,0.020317192,-0.123595043,0.991530630,0.418863660,0.418393642,0.421623424
MoonRock_041393,41393,1,1182.754604660,47687.878560637,-1156.098091352,-0.017177663,0.042838282,0.848106094,0.527812337,0.339133917,0.338868004,0.340561246
MoonRock_041394,41394,1,1238.028042160,48235.534810637,-1178.322803724,-0.042246815,0.031116737,-0.725779890,0.685923106,0.323604446,0.323422740,0.326288972
MoonRock_041395,41395,1,1340.738003097,48476.843404387,-1185.272037733,0.000067721,0.038136183,0.669137564,0.742159381,0.253513852,0.253363016,0.254397793
MoonRock_041396,41396,1,1358.487026535,47702.111959074,-1164.295398939,-0.020468865,0.026632696,-0.194537333,0.980319821,0.407681861,0.407501732,0.409557356
MoonRock_041397,41397,1,1431.131069503,48370.398091887,-1188.669311750,-0.025726283,-0.015676211,-0.901066548,0.432633207,0.468291158,0.468669018,0.470278545
MoonRock_041398,41398,1,1437.393276535,47940.661763762,-1174.635612715,-0.016312323,0.029479845,0.097870602,0.994628670,0.250203489,0.250426704,0.251454732
MoonRock_041399,41399,1,-302.389438309,47497.302388762,-1071.933090437,-0.012849742,0.033935913,-0.062764226,0.997368482,0.492362432,0.492886755,0.495273182
MoonRock_041400,41400,1,622.378628097,47510.559224699,-1124.179756391,-0.008243540,0.035228402,0.262600339,0.964226149,0.383512774,0.383850173,0.385816199
MoonRock_041401,41401,1,-339.486606278,47543.347310637,-1071.290600050,-0.018862280,0.030140743,-0.687085982,0.725705590,0.214304106,0.214109749,0.215165795
MoonRock_041402,41402,1,-177.230746903,47566.540670012,-1079.811393965,-0.007192041,0.031257826,0.420045144,0.906936216,0.498593482,0.498978799,0.500983890
MoonRock_041403,41403,1,631.692592941,47569.494771574,-1125.357448805,-0.010977179,0.052816996,-0.459403154,0.886588185,0.482038804,0.481626481,0.487580195
MoonRock_041404,41404,1,-184.139926590,47695.373677824,-1083.452617872,-0.032414613,0.037289693,-0.726635698,0.685243996,0.253948534,0.253559706,0.255702110
MoonRock_041405,41405,1,213.162319503,47821.252584074,-1104.439556349,-0.014057445,0.030507264,0.621649829,0.782574715,0.478921403,0.479031152,0.480780283
MoonRock_041406,41406,1,394.998257003,47944.616841887,-1119.461738813,-0.017565367,0.031857367,0.350063511,0.936019286,0.478563654,0.479244866,0.481374653
MoonRock_041407,41407,1,381.655971847,48042.517232512,-1120.977031935,0.019730423,0.029182260,0.891029064,0.452577412,0.052150111,0.052107414,0.052367366
MoonRock_041408,41408,1,642.239467941,48072.302388762,-1132.934486616,-0.024000372,0.028913243,0.081219795,0.995987626,0.145248630,0.145262306,0.146071896
MoonRock_041409,41409,1,410.427944503,48161.145162199,-1128.461658705,-0.028996095,-0.026594722,-0.991896928,0.120799137,0.109019788,0.109105459,0.109812114
MoonRock_041410,41410,1,-357.125766434,48218.078755949,-1094.141781080,0.030685170,0.017514753,0.993469058,0.108493705,0.414849925,0.414925825,0.417202541
MoonRock_041411,41411,1,-4.183871903,48456.897115324,-1116.769897688,-0.005685929,0.034052196,0.009119945,0.999362269,0.370560513,0.370916016,0.372632433
MoonRock_041412,41412,1,-130.343539872,48478.723287199,-1110.190689314,0.032212303,0.006023111,0.999462549,0.000838663,0.137785071,0.137984643,0.138578150
MoonRock_041413,41413,1,-338.644321122,48482.922505949,-1099.732410658,-0.017127059,0.036172188,-0.745283607,0.665545327,0.050721482,0.050679495,0.050947869
MoonRock_041414,41414,1,1547.683803878,48132.190084074,-1184.976017225,-0.020321290,0.023143311,-0.006799483,0.999502476,0.130162112,0.130277724,0.130761475
MoonRock_041415,41415,1,1573.562710128,47765.319966887,-1175.910198438,-0.012555304,0.034720753,0.601240548,0.798214656,0.181902962,0.181844942,0.182700461
MoonRock_041416,41416,1,1615.054409347,47935.925435637,-1182.594597090,0.028673322,0.017577813,0.999430987,0.002561718,0.284365862,0.284561669,0.286078610
MoonRock_041417,41417,1,1635.781948410,48203.161763762,-1190.608036268,-0.023736316,0.024007657,-0.596213658,0.802115636,0.437722979,0.437265543,0.439395654
MoonRock_041418,41418,1,1671.206753097,48468.835591887,-1199.846851576,-0.015712027,0.035104836,0.828557812,0.558581001,0.465919963,0.465660860,0.467560970
MoonRock_041419,41419,1,1712.918178878,48401.086568449,-1198.998272169,-0.017822476,0.023514451,0.088993585,0.995595084,0.270426867,0.270435643,0.271469300
MoonRock_041420,41420,1,1842.862026535,48112.365865324,-1197.044574964,-0.017745207,0.026917764,-0.251258516,0.967382913,0.050860555,0.050837486,0.051076919
MoonRock_041421,41421,1,1863.137905441,48262.146138762,-1201.639759291,0.024149985,0.021060615,0.910729094,0.411759330,0.354698647,0.354354929,0.355990610
MoonRock_041422,41422,1,1957.766811691,47987.317037199,-1199.601185072,-0.010911831,0.034298319,0.508331718,0.860408869,0.400953984,0.401185628,0.403010071
MoonRock_041423,41423,1,1965.847866378,48358.630513762,-1208.627426374,-0.029025392,0.026031533,-0.821704960,0.568577914,0.345642361,0.345739954,0.346761899
MoonRock_041424,41424,1,1997.598354660,48254.333638762,-1207.204258192,-0.028870177,-0.011511999,-0.954435105,0.296795581,0.265927789,0.266220293,0.267389675
MoonRock_041425,41425,1,2043.875210128,48200.915670012,-1208.000671614,-0.027411121,-0.010181099,-0.996787677,0.074560736,0.485472232,0.485649144,0.487234920
MoonRock_041426,41426,1,2070.669643722,48080.774068449,-1207.108223188,-0.031828230,-0.013305151,-0.917644324,0.395902554,0.486004421,0.486533314,0.488873472
MoonRock_041427,41427,1,2109.292690597,48467.663716887,-1217.444336164,0.023639756,0.018985618,0.982330198,0.184683759,0.249603060,0.249541237,0.250675848
MoonRock_041428,41428,1,2139.370815597,48330.505513762,-1214.496624220,-0.023347579,0.017633676,-0.611712599,0.790538829,0.207927938,0.207801077,0.208515640
MoonRock_041429,41429,1,2310.012905441,48248.693990324,-1220.680248487,-0.016762822,0.034366755,-0.815399535,0.577634428,0.436450089,0.436397368,0.437951598
MoonRock_041430,41430,1,2340.054409347,47034.631490324,-1176.766597975,-0.028875541,0.032162013,0.575037408,0.816984570,0.351199136,0.351482775,0.353949047
MoonRock_041431,41431,1,2359.903042160,49767.688130949,-1248.395740736,-0.001157846,0.027090991,0.590629111,0.806487440,0.443976462,0.443854705,0.445253137
MoonRock_041432,41432,1,2377.639858566,50428.527974699,-1247.965824354,0.007915101,0.023049975,0.007593723,0.999674140,0.232488931,0.232574932,0.233130473
MoonRock_041433,41433,1,2453.738491378,49789.221334074,-1251.629173506,-0.021926175,0.001801386,-0.916260571,0.399978203,0.483223435,0.483384410,0.484032851
MoonRock_041434,41434,1,2485.550014816,48309.362935637,-1229.928219068,-0.004038203,0.034776475,0.720740988,0.692319809,0.103597917,0.103557609,0.103985983
MoonRock_041435,41435,1,2579.739467941,48131.921529387,-1231.814491499,0.001828932,0.036614548,0.806131224,0.590600101,0.289345263,0.289185611,0.290262518
MoonRock_041436,41436,1,2587.161342941,50394.934224699,-1256.255161512,0.007444075,0.023415158,-0.010120323,0.999646885,0.344612691,0.344804131,0.345549728
MoonRock_041437,41437,1,2649.856655441,48249.987935637,-1235.903084028,-0.011955349,0.025995138,-0.445892197,0.894629237,0.092303325,0.092240214,0.092580292
MoonRock_041438,41438,1,2662.381069503,47722.522115324,-1228.339874494,0.022119918,0.030341938,0.993560444,0.106900516,0.206889566,0.206756131,0.208282058
MoonRock_041439,41439,1,2662.783901535,47603.723287199,-1220.568763960,-0.022057155,-0.038053981,-0.993015238,0.109481108,0.471528837,0.471341622,0.475875045
MoonRock_041440,41440,1,2669.863979660,50106.408834074,-1262.497627485,-0.002512967,0.028301322,-0.744971744,0.666490676,0.088270796,0.088224214,0.088509555
MoonRock_041441,41441,1,2723.672573410,50223.083638762,-1262.548458326,0.016067899,0.027871407,0.736760379,0.675388149,0.467481997,0.467341937,0.468783093
MoonRock_041442,41442,1,2897.757046066,50257.873677824,-1270.054638136,0.028244222,-0.002392794,0.995413332,0.091371966,0.439407670,0.439775814,0.441016057
MoonRock_041443,41443,1,2927.237026535,48096.423482512,-1246.866810072,-0.006280596,0.021707497,0.166333065,0.985810656,0.307594426,0.307795051,0.308415020
MoonRock_041444,41444,1,2928.018276535,48424.450826262,-1251.394283521,0.025660597,0.011919263,0.999568855,0.007846555,0.395568364,0.395744034,0.397378654
MoonRock_041445,41445,1,2967.092983566,50385.290670012,-1272.978985060,0.016497029,0.036426797,-0.037361892,0.998501390,0.082170734,0.082270091,0.082768626
MoonRock_041446,41446,1,3020.303432785,50204.528951262,-1276.423370588,0.015269207,0.032942270,0.767119949,0.640475325,0.382849695,0.382733072,0.384283533
MoonRock_041447,41447,1,3055.081264816,48623.596334074,-1260.726845014,-0.014896494,0.023697888,-0.345523301,0.937992619,0.090676427,0.090630996,0.090923775
MoonRock_041448,41448,1,3106.131069503,48472.717427824,-1259.773456800,-0.012088855,0.026953884,0.072511523,0.996930001,0.146588613,0.146691185,0.147140161
MoonRock_041449,41449,1,3191.677944503,48119.299459074,-1256.059276808,-0.018553847,0.023379253,-0.784518995,0.619386077,0.099081273,0.099040784,0.099347911
MoonRock_041450,41450,1,3230.496303878,47973.205709074,-1255.927288282,0.015880491,0.018300186,0.955277036,0.294717996,0.462696456,0.462634422,0.463505132
MoonRock_041451,41451,1,3285.318081222,48067.639302824,-1258.908855665,-0.016877744,0.026618320,-0.676231643,0.736014519,0.270567738,0.270371513,0.271322933
MoonRock_041452,41452,1,3289.834682785,48185.754537199,-1261.423980940,-0.026729973,-0.007100602,-0.871684201,0.489286975,0.127386284,0.127386414,0.127768650
MoonRock_041453,41453,1,3358.023159347,48591.613912199,-1271.988880384,-0.024298846,-0.009060887,-0.980409071,0.195257576,0.099875647,0.099922560,0.100193412
MoonRock_041454,41454,1,3468.692104660,48081.921529387,-1267.156135786,-0.012509061,0.031022437,0.348765475,0.936612927,0.486912940,0.487287584,0.489240237
MoonRock_041455,41455,1,3483.413784347,48228.283834074,-1269.438945997,-0.005659246,0.021735779,0.354434867,0.934810919,0.147468854,0.147542350,0.147823830
MoonRock_041456,41456,1,3628.482143722,48453.527974699,-1279.232609022,-0.011428231,0.021995650,0.415288664,0.909351919,0.082679134,0.082728364,0.082884097
MoonRock_041457,41457,1,5184.866421066,47294.226216887,-1263.868343580,-0.038102493,-0.018715789,0.019807614,0.998902186,0.240821240,0.240530965,0.242590624
MoonRock_041458,41458,1,5844.986049972,47306.799459074,-1261.904823530,-0.034005970,0.020596566,0.067850109,0.996903074,0.428519650,0.428446502,0.431459789
MoonRock_041459,41459,1,5899.942104660,47430.407857512,-1273.827087629,0.010215923,0.041691940,0.998653402,0.029134179,0.460594922,0.459845733,0.463839256
MoonRock_041460,41460,1,-657.809360184,48512.658834074,-1082.843315351,-0.007697698,0.028660231,0.058741040,0.997832063,0.112804794,0.112903014,0.113241572
MoonRock_041461,41461,1,-383.126742997,48586.389302824,-1097.870552290,0.035500521,-0.003285991,0.993315114,0.109790712,0.234968619,0.235357255,0.236393081
MoonRock_041462,41462,1,-16.561801590,48637.268209074,-1117.520820844,0.001860313,0.034818700,0.105548493,0.993802653,0.398430775,0.398742150,0.400674700
MoonRock_041463,41463,1,104.434292160,48651.550435637,-1124.138366926,0.012562217,0.038148586,0.711152969,0.701889115,0.327126603,0.326762474,0.328646349
MoonRock_041464,41464,1,388.516323410,48680.456685637,-1139.725410688,-0.019111462,0.044855157,-0.857056430,0.512910366,0.258514985,0.258469935,0.259891668
MoonRock_041465,41465,1,370.303432785,48696.057271574,-1138.607322920,-0.003841094,0.034204996,-0.226193888,0.973473980,0.467168325,0.467344571,0.469588232
MoonRock_041466,41466,1,432.949917160,48756.677388762,-1141.753399122,0.005799139,0.035789454,0.238320903,0.970509471,0.403388105,0.403574631,0.405745657
MoonRock_041467,41467,1,33.255092941,48818.274068449,-1118.640148390,0.016474309,0.033758041,0.599311871,0.799633837,0.283106017,0.282726647,0.284179475
MoonRock_041468,41468,1,-691.976840653,48919.616841887,-1074.774086225,0.029412557,0.035967622,0.763546324,0.644079376,0.337349593,0.337015489,0.339170083
MoonRock_041469,41469,1,273.062221847,49130.554341887,-1127.479755628,0.005503539,0.050601355,0.712066384,0.700264720,0.268184175,0.267608728,0.269953101
MoonRock_041470,41470,1,662.490932785,49136.609029387,-1155.586826551,0.040092231,0.001613873,0.994586280,0.095854790,0.055077848,0.055166935,0.055447658
MoonRock_041471,41471,1,232.241909347,49191.516255949,-1126.846134413,0.000104105,0.046598286,-0.569845439,0.820429622,0.311066492,0.310878870,0.313520028
MoonRock_041472,41472,1,584.561245285,49271.032857512,-1149.648296583,0.040562859,-0.017025568,0.997192135,0.060602235,0.386830029,0.387192327,0.390329546
MoonRock_041473,41473,1,103.335659347,49294.128560637,-1117.758095014,-0.041094005,0.009641809,-0.886862645,0.460101040,0.347019029,0.346910231,0.349340667
MoonRock_041474,41474,1,427.725307785,49306.945943449,-1139.542591322,0.013511278,0.042018660,0.160952271,0.985974768,0.341893604,0.342074258,0.344955270
MoonRock_041475,41475,1,-198.837192215,49326.062154387,-1097.817527998,-0.036940183,0.018197379,-0.962721129,0.267343051,0.301848663,0.301777738,0.303833624
MoonRock_041476,41476,1,-4585.995395340,47927.282857512,-786.210930097,0.043659787,0.013519488,0.243781160,0.968752699,0.172657494,0.172281549,0.173934835
MoonRock_041477,41477,1,-4796.932895340,48216.198873137,-758.813822019,-0.027329909,0.042294264,-0.990831786,0.125366033,0.111074557,0.110888258,0.112223864
MoonRock_041478,41478,1,-5193.539340653,48524.499654387,-719.841968763,0.037584703,-0.006606649,0.925864001,0.375924984,0.475559091,0.475783270,0.478708442
MoonRock_041479,41479,1,-5063.204867997,48602.160787199,-725.271188963,0.013297012,0.021526575,-0.240554969,0.970305675,0.147714343,0.147822550,0.148180031
MoonRock_041480,41480,1,-5395.394809403,48616.174459074,-707.867777098,-0.034608263,0.005444787,-0.997541576,0.060691239,0.314680718,0.315034695,0.316681519
MoonRock_041481,41481,1,-5064.242465653,48745.300435637,-723.136245954,-0.000958535,0.029353624,-0.476934064,0.878448260,0.428984340,0.428925355,0.430429534
MoonRock_041482,41482,1,-3849.130160965,49514.148091887,-732.151090849,-0.027985505,0.084186512,-0.054312681,0.994575073,0.069435672,0.069804685,0.072029448
MoonRock_041483,41483,1,-3955.270297684,50294.958638762,-710.298120725,-0.029328767,0.074409996,-0.555152771,0.827893941,0.331997745,0.330384848,0.339169302
MoonRock_041484,41484,1,-3359.970004715,51169.787740324,-760.071384657,0.046761128,0.081077223,0.853240173,0.513050766,0.272693939,0.272577108,0.278172063
